tx_id|tx_time|buyer|currency_code|payment_type|credit_card_number|country|department|product|item_price|coupon_code|was_returned
VZDSAYN102|2010-11-15T05:14:56Z|Justus Schmitt III|GBP|AMERICAN_EXPRESS|1951-1503-1377-1009|IE|Garden|Sleek Wool Gloves|5.88||false
VZDSAYN102|2010-11-15T05:14:56Z|Justus Schmitt III|GBP|AMERICAN_EXPRESS|1951-1503-1377-1009|IE|Baby|Synergistic Paper Lamp|1.08||false
NXLYHTO197|2010-11-09T18:08:03Z|Verlie Volkman|USD|DANKORT|1998-1971-1827-1942|KM|Kids|Intelligent Aluminum Pants|29.63|XDA2|defect
NXOQZGB152|2010-05-22T17:33:47Z|Israel Conn V|USD|FORBRUGSFORENINGEN|1341-1749-1984-1567|PM|Tools|Intelligent Paper Coat|52.04||false
DZTGEJF175|2010-05-13T05:06:46Z|Dorothea Wolf|AUD|MASTERCARD|1519-1163-1907-1921|GI|Health|Durable Wooden Coat|2.54||false
DZTGEJF175|2010-05-13T05:06:46Z|Dorothea Wolf|AUD|MASTERCARD|1519-1163-1907-1921|GI|Sports|Sleek Bronze Chair|3.5|YCB2|false
DZTGEJF175|2010-05-13T05:06:46Z|Dorothea Wolf|AUD|MASTERCARD|1519-1163-1907-1921|GI|Beauty|Ergonomic Rubber Shoes|9.05||false
DZTGEJF175|2010-05-13T05:06:46Z|Dorothea Wolf|AUD|MASTERCARD|1519-1163-1907-1921|GI|Health|Aerodynamic Wooden Gloves|9.01||false
WPFKYOG135|2010-11-18T17:32:48Z|May Bartell III|CAD|MASTERCARD|1219-1138-1882-1992|BL|Electronics|Fantastic Paper Car|15.87||bounce
PJIQZEK169|2010-05-13T16:05:59Z|Ford Jast MD|USD|DANKORT|1906-1924-1873-1138|BB|Baby|Enormous Linen Chair|13.64||false
PJIQZEK169|2010-05-13T16:05:59Z|Ford Jast MD|USD|DANKORT|1906-1924-1873-1138|BB|Books|Synergistic Linen Keyboard|37.8||false
PJIQZEK169|2010-05-13T16:05:59Z|Ford Jast MD|USD|DANKORT|1906-1924-1873-1138|BB|Kids|Heavy Duty Granite Car|29.88||false
MCZBXUJ125|2010-11-07T18:27:37Z|Deshaun Buckridge|AUD|FORBRUGSFORENINGEN|1870-1915-1051-1039|NL|Kids|Gorgeous Leather Plate|8.12||bounce
MCZBXUJ125|2010-11-07T18:27:37Z|Deshaun Buckridge|AUD|FORBRUGSFORENINGEN|1870-1915-1051-1039|NL|Tools|Fantastic Concrete Wallet|3.73|DEK2|false
MCZBXUJ125|2010-11-07T18:27:37Z|Deshaun Buckridge|AUD|FORBRUGSFORENINGEN|1870-1915-1051-1039|NL|Movies|Small Iron Bench|2.84||false
CJWTDIF167|2010-03-07T01:07:16Z|Kendrick Kuvalis|GBP|AMERICAN_EXPRESS|1571-1408-1975-1462|PS|Industrial|Durable Linen Knife|17.69||bounce
JERFLMT119|2010-05-16T15:04:27Z|Lucie McGlynn|GBP|FORBRUGSFORENINGEN|1387-1124-1249-1281|MX|Grocery|Incredible Iron Computer|57.78||false
RIKHYWE136|2010-03-06T09:28:45Z|Alexandro Trantow|EUR|AMERICAN_EXPRESS|1880-1122-1960-1417|PY|Toys|Durable Aluminum Chair|13.88|LGB2|defect
DVYMNPJ147|2010-01-28T13:42:07Z|Audie Senger|GBP|JCB|1924-1217-1065-1293|CZ|Automotive|Gorgeous Bronze Plate|75.13||false
SKVCWNB149|2010-08-17T18:26:49Z|Madie Hegmann|JPY|AMERICAN_EXPRESS|1148-1015-1595-1614|SE|Tools|Practical Plastic Table|17.97||false
SKVCWNB149|2010-08-17T18:26:49Z|Madie Hegmann|JPY|AMERICAN_EXPRESS|1148-1015-1595-1614|SE|Health|Rustic Paper Hat|15.25||false
NOJAVGC149|2010-11-21T13:34:43Z|Marie McDermott|CAD|MASTERCARD|1535-1220-1536-1478|AI|Grocery|Practical Cotton Wallet|50.48||false
VLNEYMX186|2010-03-13T12:00:29Z|Ms. Effie Gleason|JPY|FORBRUGSFORENINGEN|1599-1366-1308-1094|SC|Sports|Rustic Silk Clock|77.66||false
OVFDJKH162|2010-04-27T16:34:37Z|Chesley Nader|USD|VISA|1541-1301-1198-1290|MK|Jewelery|Aerodynamic Concrete Table|87.84||false
AZEFDSK108|2010-04-15T04:20:28Z|Laron Russel|JPY|VISA|1560-1686-1558-1791|BA|Kids|Lightweight Marble Knife|87.22|SZV2|false
DAHUKJE159|2010-05-09T08:06:12Z|Dion Maggio|AUD|MASTERCARD|1784-1319-1317-1444|MX|Clothing|Awesome Cotton Chair|10.43||false
DAHUKJE159|2010-05-09T08:06:12Z|Dion Maggio|AUD|MASTERCARD|1784-1319-1317-1444|MX|Home|Aerodynamic Wool Computer|4.78||false
DAHUKJE159|2010-05-09T08:06:12Z|Dion Maggio|AUD|MASTERCARD|1784-1319-1317-1444|MX|Beauty|Mediocre Concrete Bag|23.4|ZXO2|false
YWJZSVG105|2010-10-15T20:58:59Z|Kareem Stamm|JPY|DANKORT|1554-1635-1505-1848|TL|Automotive|Small Rubber Bottle|4.91||defect
TGMADKI128|2010-06-02T09:59:38Z|Alfredo Hilll I|USD|VISA|1237-1571-1512-1360|CR|Beauty|Rustic Granite Wallet|13.8||false
BOIVQXE108|2010-04-08T23:29:14Z|Friedrich Bernhard|USD|MASTERCARD|1824-1133-1883-1316|BG|Jewelery|Enormous Marble Keyboard|2.77||false
UIDWXLP192|2010-11-29T08:58:49Z|Toy Jerde|AUD|FORBRUGSFORENINGEN|1931-1039-1840-1758|TD|Tools|Fantastic Plastic Pants|69.71||false
LVXFTIC123|2010-05-31T20:14:41Z|Marilou Barton|JPY|VISA|1934-1767-1139-1461|NI|Movies|Fantastic Linen Bench|51.32||false
ABYMHUI108|2010-04-27T10:56:36Z|Adolph Gleichner|USD|MASTERCARD|1865-1260-1924-1713|AM|Health|Practical Cotton Gloves|70.46|YPQ2|defect
HLAQFTS159|2010-03-27T13:17:08Z|Makayla Zboncak|EUR|DANKORT|1703-1226-1223-1837|UG|Automotive|Enormous Concrete Shirt|92.36||false
MZYHITD163|2010-03-22T20:22:20Z|Jennie Mosciski|JPY|FORBRUGSFORENINGEN|1812-1715-1635-1848|KE|Music|Lightweight Steel Computer|22.62||false
MZYHITD163|2010-03-22T20:22:20Z|Jennie Mosciski|JPY|FORBRUGSFORENINGEN|1812-1715-1635-1848|KE|Kids|Gorgeous Steel Plate|2.14|ENR2|false
AIHTMEF133|2010-09-04T09:08:48Z|Josefina DuBuque I|EUR|AMERICAN_EXPRESS|1032-1559-1036-1608|IO|Automotive|Rustic Iron Shirt|42.79||false
WOYQPHA138|2010-05-31T07:52:19Z|Orion Bruen|AUD|JCB|1898-1180-1318-1374|UA|Electronics|Heavy Duty Cotton Bench|59.48||false
RIJMSHK104|2010-08-15T16:53:06Z|Dena Collier|USD|DANKORT|1605-1330-1669-1278|ZW|Outdoors|Intelligent Iron Pants|0.48||defect
RIJMSHK104|2010-08-15T16:53:06Z|Dena Collier|USD|DANKORT|1605-1330-1669-1278|ZW|Beauty|Awesome Leather Hat|1.31||false
RIJMSHK104|2010-08-15T16:53:06Z|Dena Collier|USD|DANKORT|1605-1330-1669-1278|ZW|Computers|Practical Bronze Bag|0.95||false
RIJMSHK104|2010-08-15T16:53:06Z|Dena Collier|USD|DANKORT|1605-1330-1669-1278|ZW|Sports|Incredible Concrete Computer|0.67||defect
ZNCUWTA142|2010-12-30T20:31:19Z|Sally Klein|CAD|FORBRUGSFORENINGEN|1542-1766-1916-1654|IE|Sports|Durable Iron Table|0.59||false
ZNCUWTA142|2010-12-30T20:31:19Z|Sally Klein|CAD|FORBRUGSFORENINGEN|1542-1766-1916-1654|IE|Clothing|Gorgeous Wool Coat|2.24|FHU2|false
ZNCUWTA142|2010-12-30T20:31:19Z|Sally Klein|CAD|FORBRUGSFORENINGEN|1542-1766-1916-1654|IE|Home|Fantastic Cotton Shoes|0.94|IGO2|false
IKUFLQC133|2010-06-08T13:49:49Z|Marvin Funk|GBP|JCB|1107-1959-1572-1854|BF|Baby|Enormous Marble Bag|55.03||false
IKUFLQC133|2010-06-08T13:49:49Z|Marvin Funk|GBP|JCB|1107-1959-1572-1854|BF|Outdoors|Heavy Duty Cotton Gloves|18.13||false
WLKONHJ147|2010-12-12T09:13:21Z|Waldo Hand|JPY|AMERICAN_EXPRESS|1291-1489-1545-1179|BQ|Electronics|Heavy Duty Iron Hat|91.11||false
SBZFWHM103|2010-07-14T23:16:15Z|Edd Bode|JPY|DANKORT|1179-1254-1024-1474|ID|Shoes|Enormous Steel Keyboard|93.57||false
GYLBNQJ159|2010-02-09T17:10:24Z|Dewayne Quitzon|GBP|DANKORT|1176-1921-1995-1618|TF|Garden|Rustic Concrete Shirt|90.12||false
JRWGUCE147|2010-07-15T03:20:01Z|Alva Runolfsdottir|AUD|MASTERCARD|1515-1473-1606-1906|JE|Automotive|Enormous Granite Clock|92.6||false
UPTIYMA159|2010-02-22T09:28:44Z|Karen Bashirian|JPY|FORBRUGSFORENINGEN|1459-1702-1885-1407|GF|Automotive|Rustic Silk Chair|11.67||false
WUGLFQC193|2010-10-17T05:35:08Z|Victor Nitzsche|GBP|FORBRUGSFORENINGEN|1819-1710-1293-1448|CW|Beauty|Aerodynamic Bronze Computer|4.35||false
WUGLFQC193|2010-10-17T05:35:08Z|Victor Nitzsche|GBP|FORBRUGSFORENINGEN|1819-1710-1293-1448|CW|Kids|Ergonomic Leather Clock|7.77|SIM2|false
HXFCSQA193|2010-12-23T18:01:04Z|Lillie Parisian|EUR|AMERICAN_EXPRESS|1876-1738-1052-1731|GW|Baby|Enormous Marble Wallet|30.84||false
HXFCSQA193|2010-12-23T18:01:04Z|Lillie Parisian|EUR|AMERICAN_EXPRESS|1876-1738-1052-1731|GW|Garden|Ergonomic Wool Clock|10.21||defect
OEWYUSC151|2010-05-19T05:26:28Z|Tabitha Bartoletti|USD|AMERICAN_EXPRESS|1730-1082-1826-1762|SL|Baby|Ergonomic Rubber Knife|87.98||false
FEUQJMK193|2010-02-22T16:44:55Z|Mr. Harley Schuppe|AUD|VISA|1249-1408-1489-1840|UZ|Toys|Enormous Silk Bench|78.82||false
XHKBLZQ116|2010-04-15T14:14:48Z|Zackary Kuhn|CAD|MASTERCARD|1408-1331-1193-1637|BQ|Toys|Gorgeous Linen Watch|38.4||false
TZPWLCN101|2010-01-30T10:05:50Z|Eileen Grimes|JPY|MASTERCARD|1818-1716-1440-1721|SZ|Jewelery|Incredible Cotton Shoes|58.76|PVX2|false
FETKPLB188|2010-09-30T01:09:50Z|Donny Lind|JPY|AMERICAN_EXPRESS|1576-1256-1765-1768|KG|Toys|Lightweight Bronze Watch|0.69||bounce
FETKPLB188|2010-09-30T01:09:50Z|Donny Lind|JPY|AMERICAN_EXPRESS|1576-1256-1765-1768|KG|Baby|Heavy Duty Leather Lamp|2.03|LAC2|defect
FETKPLB188|2010-09-30T01:09:50Z|Donny Lind|JPY|AMERICAN_EXPRESS|1576-1256-1765-1768|KG|Health|Mediocre Bronze Shoes|0.31||false
FETKPLB188|2010-09-30T01:09:50Z|Donny Lind|JPY|AMERICAN_EXPRESS|1576-1256-1765-1768|KG|Games|Gorgeous Wooden Shirt|0.38||defect
GMHROUA172|2010-12-29T06:42:40Z|Justus Franecki|JPY|VISA|1045-1629-1455-1431|BD|Health|Awesome Steel Chair|1.52|LWB2|false
GMHROUA172|2010-12-29T06:42:40Z|Justus Franecki|JPY|VISA|1045-1629-1455-1431|BD|Jewelery|Sleek Linen Keyboard|16.44|HKD2|false
GMHROUA172|2010-12-29T06:42:40Z|Justus Franecki|JPY|VISA|1045-1629-1455-1431|BD|Music|Intelligent Copper Wallet|11.36||false
GMHROUA172|2010-12-29T06:42:40Z|Justus Franecki|JPY|VISA|1045-1629-1455-1431|BD|Music|Sleek Linen Shirt|44.98||false
GMHROUA172|2010-12-29T06:42:40Z|Justus Franecki|JPY|VISA|1045-1629-1455-1431|BD|Computers|Intelligent Granite Car|14.2||false
INYEKVQ125|2010-03-16T09:51:41Z|Dr. Madie Nolan|USD|AMERICAN_EXPRESS|1277-1409-1932-1079|SS|Home|Sleek Paper Pants|70.56|QCD2|false
TKWDMAY164|2010-05-28T18:28:19Z|Chaya Konopelski|EUR|FORBRUGSFORENINGEN|1168-1677-1711-1027|IQ|Automotive|Synergistic Wool Computer|4.2||false
TKWDMAY164|2010-05-28T18:28:19Z|Chaya Konopelski|EUR|FORBRUGSFORENINGEN|1168-1677-1711-1027|IQ|Garden|Awesome Cotton Chair|6.14||false
TKWDMAY164|2010-05-28T18:28:19Z|Chaya Konopelski|EUR|FORBRUGSFORENINGEN|1168-1677-1711-1027|IQ|Grocery|Durable Aluminum Shoes|0.2|TQK2|false
TKWDMAY164|2010-05-28T18:28:19Z|Chaya Konopelski|EUR|FORBRUGSFORENINGEN|1168-1677-1711-1027|IQ|Music|Practical Paper Coat|6.29||false
TKWDMAY164|2010-05-28T18:28:19Z|Chaya Konopelski|EUR|FORBRUGSFORENINGEN|1168-1677-1711-1027|IQ|Beauty|Durable Copper Hat|1.93||false
TSPNHVG125|2010-07-31T22:30:10Z|Erna Kozey|AUD|DANKORT|1769-1889-1335-1876|PY|Electronics|Practical Wool Gloves|17.72|ANK2|defect
HSDVFKI195|2010-05-07T11:32:14Z|Porter Green|AUD|DANKORT|1623-1324-1293-1178|AG|Automotive|Awesome Bronze Shirt|47.12||false
YEARVXN133|2010-12-15T07:37:50Z|Mireya Reynolds|GBP|FORBRUGSFORENINGEN|1792-1070-1991-1686|BO|Computers|Practical Steel Clock|3.52||false
QPKFMIH177|2010-12-13T15:27:18Z|Meagan Haley|USD|FORBRUGSFORENINGEN|1051-1126-1481-1088|TF|Beauty|Small Silk Plate|13.5||false
QPKFMIH177|2010-12-13T15:27:18Z|Meagan Haley|USD|FORBRUGSFORENINGEN|1051-1126-1481-1088|TF|Outdoors|Heavy Duty Plastic Computer|11.48||false
QPKFMIH177|2010-12-13T15:27:18Z|Meagan Haley|USD|FORBRUGSFORENINGEN|1051-1126-1481-1088|TF|Home|Enormous Wooden Chair|1.46||false
QPKFMIH177|2010-12-13T15:27:18Z|Meagan Haley|USD|FORBRUGSFORENINGEN|1051-1126-1481-1088|TF|Computers|Gorgeous Leather Bag|25.47|OLP2|bounce
IXLDYSO105|2010-06-21T19:55:55Z|Morris Roberts|AUD|JCB|1012-1907-1622-1332|BZ|Clothing|Small Rubber Computer|6.11||false
IXLDYSO105|2010-06-21T19:55:55Z|Morris Roberts|AUD|JCB|1012-1907-1622-1332|BZ|Home|Rustic Leather Plate|2.19|OSZ2|defect
IXLDYSO105|2010-06-21T19:55:55Z|Morris Roberts|AUD|JCB|1012-1907-1622-1332|BZ|Kids|Small Concrete Bag|0.86||false
JYESOQG173|2010-08-03T20:53:36Z|Damaris Marks|EUR|AMERICAN_EXPRESS|1143-1879-1842-1142|WF|Sports|Enormous Plastic Knife|3.12||bounce
AKZLVHP188|2010-05-01T22:42:53Z|Jefferey Upton|CAD|DANKORT|1160-1912-1295-1972|AG|Outdoors|Sleek Wooden Shirt|86.67|IMD2|false
JYMETLN165|2010-03-31T16:06:57Z|Garland Wintheiser|USD|MASTERCARD|1849-1309-1272-1786|BN|Grocery|Incredible Copper Keyboard|93.44||bounce
BZWIMFO174|2010-12-30T04:23:26Z|Minnie McCullough|AUD|AMERICAN_EXPRESS|1697-1571-1093-1044|RU|Home|Mediocre Silk Watch|68.02||false
BZWIMFO174|2010-12-30T04:23:26Z|Minnie McCullough|AUD|AMERICAN_EXPRESS|1697-1571-1093-1044|RU|Garden|Rustic Wooden Gloves|17.56||defect
BZWIMFO174|2010-12-30T04:23:26Z|Minnie McCullough|AUD|AMERICAN_EXPRESS|1697-1571-1093-1044|RU|Kids|Incredible Aluminum Pants|3.4||false
UFYJVPK185|2010-09-07T20:54:32Z|Agustin Labadie|EUR|FORBRUGSFORENINGEN|1919-1749-1343-1358|RE|Jewelery|Practical Leather Coat|3.8||false
BIPMVLA146|2010-04-01T23:07:27Z|Melany Bayer|JPY|FORBRUGSFORENINGEN|1180-1679-1599-1609|WF|Computers|Awesome Silk Shirt|23.1||false
BIPMVLA146|2010-04-01T23:07:27Z|Melany Bayer|JPY|FORBRUGSFORENINGEN|1180-1679-1599-1609|WF|Music|Synergistic Paper Table|19.98||false
BIPMVLA146|2010-04-01T23:07:27Z|Melany Bayer|JPY|FORBRUGSFORENINGEN|1180-1679-1599-1609|WF|Computers|Aerodynamic Silk Wallet|11.22||false
BIPMVLA146|2010-04-01T23:07:27Z|Melany Bayer|JPY|FORBRUGSFORENINGEN|1180-1679-1599-1609|WF|Shoes|Aerodynamic Marble Computer|14.92|IQZ2|false
BIPMVLA146|2010-04-01T23:07:27Z|Melany Bayer|JPY|FORBRUGSFORENINGEN|1180-1679-1599-1609|WF|Shoes|Lightweight Linen Lamp|18.33||bounce
OWLFKEQ170|2010-09-23T07:51:43Z|Tanner Jenkins|CAD|AMERICAN_EXPRESS|1748-1198-1643-1061|CV|Home|Mediocre Bronze Shirt|16.68||defect
NLVIQZM186|2010-08-28T01:03:55Z|Leanna Johnson Jr.|AUD|DANKORT|1707-1215-1327-1820|GA|Garden|Aerodynamic Iron Plate|53.79||false
CKNFHLR174|2010-08-26T04:57:08Z|Corene Sipes|GBP|MASTERCARD|1425-1569-1597-1801|EC|Sports|Synergistic Linen Chair|61.12||false
QUOLKWS109|2010-04-04T23:35:32Z|Sim Gislason|CAD|DANKORT|1883-1613-1508-1690|SJ|Kids|Practical Concrete Bottle|5.65||false
SNXKJGZ140|2010-06-24T04:57:57Z|Glenda Walter|AUD|FORBRUGSFORENINGEN|1097-1692-1180-1285|GH|Music|Durable Iron Watch|66.7||false
IKHQRVF171|2010-11-23T18:06:18Z|Lila Haley|EUR|DANKORT|1361-1195-1468-1090|BB|Clothing|Mediocre Paper Table|62.22||bounce
LIADKOJ144|2010-11-29T22:50:13Z|Eula Schowalter|AUD|MASTERCARD|1958-1945-1269-1581|BJ|Garden|Durable Rubber Plate|43.89||false
RYNOETM130|2010-01-07T16:09:57Z|Ms. Susan Kertzmann|USD|AMERICAN_EXPRESS|1417-1501-1439-1122|SZ|Shoes|Aerodynamic Cotton Lamp|22.22||false
PBZGSVF121|2010-07-21T13:28:10Z|Violette Krajcik|CAD|AMERICAN_EXPRESS|1627-1871-1813-1756|DO|Games|Ergonomic Leather Bottle|17.91||false
GIBNFXY136|2010-10-14T14:48:21Z|Trycia Gulgowski|EUR|VISA|1787-1345-1684-1332|ER|Sports|Practical Silk Lamp|49.14|ISV2|false
VANKYXH189|2010-04-01T15:57:58Z|Mattie Reynolds|GBP|FORBRUGSFORENINGEN|1464-1186-1230-1488|SZ|Tools|Lightweight Bronze Gloves|2.48||bounce
RUZPCIA174|2010-07-19T09:04:51Z|Greyson Legros IV|AUD|DANKORT|1984-1590-1944-1174|AW|Beauty|Lightweight Bronze Car|14.71||false
RUZPCIA174|2010-07-19T09:04:51Z|Greyson Legros IV|AUD|DANKORT|1984-1590-1944-1174|AW|Computers|Small Iron Keyboard|28.12||false
RUZPCIA174|2010-07-19T09:04:51Z|Greyson Legros IV|AUD|DANKORT|1984-1590-1944-1174|AW|Grocery|Incredible Steel Chair|0.92|QYX2|false
ZGDIYNS142|2010-07-18T06:58:50Z|Grace Gorczany|EUR|AMERICAN_EXPRESS|1375-1786-1737-1965|SL|Kids|Intelligent Paper Plate|26.35||false
BJRENMD162|2010-03-23T13:59:46Z|Davion Hilpert|CAD|AMERICAN_EXPRESS|1644-1804-1149-1816|SD|Grocery|Heavy Duty Wooden Bottle|90.82||false
QBTZWCD132|2010-09-01T16:17:11Z|Mrs. Gudrun Ernser|GBP|JCB|1591-1769-1983-1347|GR|Garden|Durable Granite Chair|68.73||false
SXKZNAI118|2010-02-12T11:49:45Z|Lenore Frami|EUR|MASTERCARD|1611-1590-1069-1400|NC|Electronics|Fantastic Linen Plate|32.31|XJK2|defect
EUGHFXQ121|2010-12-22T16:37:43Z|Brenden Schowalter|USD|DANKORT|1249-1258-1120-1334|AQ|Clothing|Fantastic Plastic Shirt|89.53||false
YABDTHU159|2010-01-31T02:17:07Z|Rashad Lemke|CAD|DANKORT|1700-1859-1218-1592|PR|Jewelery|Small Iron Bench|38.57||false
TYOBUNM157|2010-09-05T15:08:18Z|Sandra Murazik|EUR|DANKORT|1128-1373-1006-1145|JO|Baby|Synergistic Silk Hat|98.73||false
DWKCZNH111|2010-06-15T19:27:35Z|Jessyca Cartwright|GBP|FORBRUGSFORENINGEN|1140-1011-1915-1097|CY|Automotive|Gorgeous Marble Shirt|54.74||defect
PMWBHSG134|2010-05-31T10:09:41Z|Edwin Durgan|EUR|MASTERCARD|1980-1187-1483-1315|OM|Grocery|Durable Linen Gloves|17.55||false
PTZGYDU152|2010-06-16T03:19:16Z|Coy Morar|EUR|FORBRUGSFORENINGEN|1585-1152-1011-1714|PK|Shoes|Synergistic Wooden Car|33.73|MZU2|false
GSNIYDB178|2010-10-19T05:23:25Z|Estelle O'Keefe|EUR|AMERICAN_EXPRESS|1671-1289-1496-1400|SV|Industrial|Lightweight Aluminum Shirt|55.39||false
XDAGYBR159|2010-11-21T16:28:38Z|Jordyn Hackett MD|JPY|FORBRUGSFORENINGEN|1390-1522-1575-1397|HM|Kids|Practical Paper Shirt|93.61||false
TDBQROE139|2010-08-19T09:29:01Z|Dr. Jewell Little|USD|DANKORT|1300-1203-1625-1282|TW|Outdoors|Synergistic Copper Plate|7.65||defect
KRAELVJ139|2010-06-09T20:22:06Z|Isom Hane PhD|CAD|AMERICAN_EXPRESS|1465-1228-1576-1800|KH|Grocery|Awesome Leather Shoes|99.03|XML2|false
VDZSNGX158|2010-06-14T08:12:33Z|Augusta Skiles|EUR|FORBRUGSFORENINGEN|1397-1792-1155-1342|SM|Kids|Small Silk Chair|26.58||false
HNOJIAU100|2010-07-09T13:09:18Z|Nola Mayert|JPY|AMERICAN_EXPRESS|1699-1988-1286-1958|IS|Jewelery|Synergistic Aluminum Computer|41.9||false
QWLAYCR136|2010-02-13T05:05:32Z|Magali Welch|CAD|MASTERCARD|1406-1278-1579-1882|CI|Shoes|Lightweight Rubber Table|0.77|LHM2|false
QWLAYCR136|2010-02-13T05:05:32Z|Magali Welch|CAD|MASTERCARD|1406-1278-1579-1882|CI|Electronics|Gorgeous Aluminum Plate|14.24||false
QWLAYCR136|2010-02-13T05:05:32Z|Magali Welch|CAD|MASTERCARD|1406-1278-1579-1882|CI|Games|Rustic Rubber Table|20.04||defect
QWLAYCR136|2010-02-13T05:05:32Z|Magali Welch|CAD|MASTERCARD|1406-1278-1579-1882|CI|Beauty|Synergistic Linen Car|38.06||bounce
QWLAYCR136|2010-02-13T05:05:32Z|Magali Welch|CAD|MASTERCARD|1406-1278-1579-1882|CI|Health|Small Wool Watch|0.53||false
NMOTKRZ121|2010-03-23T00:19:03Z|Ashlynn Gislason|JPY|VISA|1165-1926-1328-1875|SI|Books|Sleek Steel Wallet|2.05|KLE2|false
NMOTKRZ121|2010-03-23T00:19:03Z|Ashlynn Gislason|JPY|VISA|1165-1926-1328-1875|SI|Home|Heavy Duty Wool Watch|4.11|NXF2|bounce
NMOTKRZ121|2010-03-23T00:19:03Z|Ashlynn Gislason|JPY|VISA|1165-1926-1328-1875|SI|Industrial|Practical Plastic Shoes|14.76||false
YELFSZQ133|2010-12-22T04:52:39Z|Jamison Hyatt PhD|EUR|VISA|1738-1699-1297-1287|CN|Outdoors|Rustic Linen Shirt|44.67||false
ZUHLTKF121|2010-03-19T00:57:22Z|Lazaro Lindgren|AUD|VISA|1286-1788-1344-1680|JM|Outdoors|Practical Wooden Pants|8.18||false
HXTFQZW133|2010-12-26T01:23:40Z|Noemy Botsford|USD|DANKORT|1657-1276-1751-1645|QA|Sports|Awesome Concrete Computer|10.63||false
BIFCORG131|2010-02-02T18:06:34Z|Ms. Haylee Halvorson|AUD|FORBRUGSFORENINGEN|1238-1249-1477-1209|PK|Home|Durable Rubber Clock|0.16||false
BIFCORG131|2010-02-02T18:06:34Z|Ms. Haylee Halvorson|AUD|FORBRUGSFORENINGEN|1238-1249-1477-1209|PK|Books|Rustic Wooden Coat|0.72|PLI2|false
YRNSCXF153|2010-05-12T02:25:31Z|Miss Chaim Tremblay|GBP|DANKORT|1870-1050-1540-1477|MG|Grocery|Enormous Wool Clock|15.78||defect
OEABSIU135|2010-01-03T22:09:30Z|Rosalyn Crona Sr.|CAD|AMERICAN_EXPRESS|1885-1036-1575-1682|MN|Outdoors|Mediocre Marble Table|65.75||false
YJRTVOD121|2010-01-03T18:54:29Z|Rickie Jacobi|AUD|DANKORT|1961-1742-1044-1890|HM|Games|Rustic Copper Gloves|50.9||false
ABFUXME109|2010-11-05T18:55:59Z|Colt Cronin II|GBP|AMERICAN_EXPRESS|1830-1913-1489-1114|BQ|Grocery|Ergonomic Copper Wallet|44.7||false
TSUNJYV190|2010-01-12T10:21:39Z|Taylor Kerluke|GBP|AMERICAN_EXPRESS|1739-1178-1004-1674|CY|Movies|Rustic Wooden Bench|2.51||bounce
DQUCSNO141|2010-04-06T03:26:23Z|Jeremie Stanton|AUD|MASTERCARD|1571-1068-1402-1724|AU|Health|Rustic Paper Table|22.5||defect
KSJEGUL166|2010-10-16T00:26:51Z|Mrs. Assunta Reichert|GBP|VISA|1431-1993-1734-1863|BL|Jewelery|Synergistic Iron Plate|91.77|JID2|false
SUENWGZ130|2010-10-30T05:35:02Z|Alphonso Klocko|USD|AMERICAN_EXPRESS|1707-1608-1541-1259|NR|Toys|Intelligent Iron Clock|47.89|QNG2|false
JZGCPIN153|2010-04-16T05:29:27Z|Shaylee Koepp|USD|AMERICAN_EXPRESS|1562-1365-1690-1491|GG|Automotive|Synergistic Marble Coat|2.05|TGD2|false
ORHYSQZ155|2010-09-02T11:57:03Z|Christiana Cole|AUD|VISA|1830-1188-1643-1638|CR|Health|Rustic Cotton Bench|24.98|NUZ2|false
NVSPOZU170|2010-04-15T11:14:21Z|Doug Dach I|JPY|FORBRUGSFORENINGEN|1253-1184-1776-1822|KY|Home|Durable Leather Clock|99.26||false
BWSPHKF123|2010-02-28T12:27:46Z|General Swaniawski|USD|FORBRUGSFORENINGEN|1663-1684-1975-1331|MN|Music|Rustic Bronze Bag|17.09|PYU2|false
ZVHUTFS144|2010-10-18T11:05:45Z|Gia Ullrich II|CAD|DANKORT|1516-1180-1937-1027|RE|Books|Enormous Cotton Coat|38.81||false
JRKLZUA122|2010-09-11T01:51:20Z|Dr. Wyatt Stracke|EUR|MASTERCARD|1751-1432-1724-1919|FR|Books|Durable Rubber Watch|20.51||false
FPQINMY120|2010-11-04T03:57:21Z|Susanna Will|EUR|AMERICAN_EXPRESS|1879-1971-1798-1666|SD|Industrial|Enormous Copper Clock|0.04||false
FPQINMY120|2010-11-04T03:57:21Z|Susanna Will|EUR|AMERICAN_EXPRESS|1879-1971-1798-1666|SD|Computers|Rustic Leather Chair|71.35||false
FPQINMY120|2010-11-04T03:57:21Z|Susanna Will|EUR|AMERICAN_EXPRESS|1879-1971-1798-1666|SD|Industrial|Small Paper Gloves|0.85||false
FPQINMY120|2010-11-04T03:57:21Z|Susanna Will|EUR|AMERICAN_EXPRESS|1879-1971-1798-1666|SD|Kids|Intelligent Concrete Chair|6.47||false
HOPRJEI139|2010-12-30T00:41:45Z|Clint D'Amore|USD|AMERICAN_EXPRESS|1018-1047-1965-1198|BY|Industrial|Gorgeous Bronze Clock|5.39||false
HOPRJEI139|2010-12-30T00:41:45Z|Clint D'Amore|USD|AMERICAN_EXPRESS|1018-1047-1965-1198|BY|Sports|Incredible Cotton Plate|8.77||bounce
